tweetid,lang,Country,hatespeech,sentiment_score_round,category_text,verified,Misinformation,misinformation_source_url
400718256937259008,en,,1,positive,none,FALSE,,
564218232811577280,en,,0,neutral,sexism,FALSE,,
412646551148716032,en,,0,neutral,sexism,FALSE,,
575616141390974976,en,,1,neutral,none,FALSE,,
562432586002485248,en,,0,neutral,sexism,FALSE,,
568302538312650816,en,,1,neutral,none,TRUE,,
574474944509255680,en,,1,neutral,none,TRUE,,
563037819539849216,en,,1,negative,none,TRUE,,
575605680515629056,en,,1,positive,none,FALSE,,
535208078359416832,en,,1,negative,none,FALSE,,
563862695938490368,en,,1,positive,none,TRUE,,
565646165715476480,en,,0,neutral,sexism,FALSE,,
572349038873325568,en,,0,neutral,sexism,FALSE,,
5.67295E+17,en,,0,neutral,sexism,FALSE,,
439147613825556480,en,,0,neutral,sexism,FALSE,,
407174558932672512,en,,0,neutral,sexism,FALSE,,
575965727020212160,en,,1,negative,none,FALSE,,
572331454992003136,en,,0,neutral,sexism,FALSE,,
552993629627621376,en,,0,neutral,sexism,FALSE,,
504339902663000064,en,,1,neutral,none,FALSE,,
575963028014768064,en,,0,neutral,sexism,FALSE,,
407993800494047232,en,,0,neutral,sexism,FALSE,,
572334880987746304,en,,1,neutral,none,FALSE,,
1251886011052933120,,,,,,FALSE,FALSE,https://factuel.afp.com/cette-video-dun-africain-passe-tabac-en-chine-date-au-moins-de-2015
1251260127757434880,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/21/viral-image/yes-photo-jacksonville-beach-during-pandemic/
1250924765331820544,,,,,,FALSE,FALSE,https://chequeado.com/el-explicador/es-falso-que-el-40-del-personal-del-hospital-italiano-este-contagiado-de-coronavirus/
1250852583318736896,,,,,,TRUE,FALSE,https://leadstories.com/hoax-alert/2020/04/Fact-Check-Pelosi-Did-NOT-Delete-Video-Urging-Visits-To-Chinatown-During-COVID-19.html
1250802881923604480,,,,,,FALSE,FALSE,https://chequeado.com/el-explicador/es-falso-que-el-40-del-personal-del-hospital-italiano-este-contagiado-de-coronavirus/
1250719392003788800,,,,,,TRUE,FALSE,https://factcheck.afp.com/video-shows-protest-new-york-city-2017
1250437093760745472,,,,,,FALSE,FALSE,https://www.newschecker.in/article/news-detail/275_15726162
1250400745209442304,,,,,,TRUE,FALSE,https://pesacheck.org/hoax-kenya-is-not-offering-a-covid-19-mobile-data-grant-to-citizens-1d0b56095ad5
1250377799380197376,,,,,,FALSE,FALSE,https://maldita.es/malditobulo/2020/04/16/audio-daniel-mugica-gobierno-espana/
1250139103070425088,,,,,,TRUE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/04/15/verificamos-bretas-hidroxicloroquina/
1249597938378125312,,,,,,FALSE,FALSE,https://pesacheck.org/false-agency-for-people-with-disabilities-not-running-program-to-support-special-needs-children-18024c7ee08
1249569482294648832,,,,,,FALSE,FALSE,https://factuel.afp.com/non-cette-video-ne-montre-pas-une-agression-contre-des-africains-en-chine-mais-une-bagarre-new-york
1249499435605909504,,,,,,TRUE,FALSE,https://politica.estadao.com.br/blogs/estadao-verifica/posts-inventam-desabafo-de-gusttavo-lima-sobre-ataques-contra-bolsonaro/
1249497564145004544,,,,,,FALSE,partially false,https://www.politifact.com/factchecks/2020/apr/13/deanna-lorraine/tweet-amplified-trump-misleads-faucis-late-februar/
1249457858686656512,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/apr/13/deanna-lorraine/tweet-amplified-trump-misleads-faucis-late-februar/
1249431149417504768,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/apr/17/tweets/michigan-residents-can-still-buy-car-seats/
1249143521363267584,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/michiganders-arent-banned-buying-american-flags/
1249062356077944832,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/no-there-isnt-phone-number-call-track-your-stimulu/
1248997179139788800,,,,,,TRUE,FALSE,https://politica.estadao.com.br/blogs/estadao-verifica/perfis-bolsonaristas-distorcem-acao-de-combate-ao-coronavirus-no-para/
1248950530509946880,,,,,,FALSE,FALSE,https://www.newschecker.in/article/news-detail/275_15615449
1248908195294097408,,,,,,FALSE,FALSE,https://factcheck.afp.com/video-shows-monkeys-swimming-pool-india-during-covid-19-lockdown
1248807066476728320,,,,,,TRUE,FALSE,https://aosfatos.org/noticias/presos-nao-vao-monitorar-populacao-em-pontos-de-onibus-no-para/
1248698266889457664,,,,,,TRUE,FALSE,https://factuel.afp.com/cette-video-dun-africain-passe-tabac-en-chine-date-au-moins-de-2015
1248626191898013696,,,,,,FALSE,FALSE,https://www.newtral.es/la-guardia-civil-no-ha-recomendado-desinstalar-la-aplicacion-zoom/20200411/
1248591284555702272,,,,,,TRUE,FALSE,https://www.newtral.es/la-guardia-civil-no-ha-recomendado-desinstalar-la-aplicacion-zoom/20200411/
1248530581375160320,,,,,,TRUE,partially false,https://www.newschecker.in/article/news-detail/275_15642595
1248527246060654592,,,,,,TRUE,FALSE,https://pesacheck.org/false-raila-odinga-has-not-tested-positive-for-covid-19-7b90ad5b1619
1248387395201847296,,,,,,FALSE,unproven,https://healthfeedback.org/viral-video-promotes-the-unsupported-hypothesis-that-sars-cov-2-is-a-bioengineered-virus-released-from-a-wuhan-research-laboratory/
1248264909126762496,,,,,,TRUE,FALSE,https://pesacheck.org/false-raila-odinga-has-not-tested-positive-for-covid-19-7b90ad5b1619
1248254992722558976,,,,,,TRUE,FALSE,https://pesacheck.org/false-the-world-bank-has-not-channeled-50-million-against-covid-19-to-the-sonko-rescue-team-4751739af368
1248233873235828736,,,,,,TRUE,partially false,https://www.newschecker.in/article/news-detail/275_15642595
1248232965726846976,,,,,,FALSE,partially false,https://www.newschecker.in/article/news-detail/275_15642595
1248164886053441536,,,,,,TRUE,FALSE,https://factcheck.afp.com/late-pharmacists-husband-and-local-indian-authorities-said-her-death-was-not-result-pandemic-related
1247853606742736896,,,,,,FALSE,FALSE,https://www.newtral.es/la-guardia-civil-no-ha-recomendado-desinstalar-la-aplicacion-zoom/20200411/
1247848924980957184,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/ordeno-cambiar-diagnosticos/
1247666625958023168,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/
1247513323614031872,,,,,,TRUE,partially false,https://factcheck.afp.com/non-profit-hospital-pakistan-refutes-misleading-claim-it-charged-patients-covid-19-tests
1247505411558780928,,,,,,TRUE,FALSE,https://africacheck.org/fbcheck/no-ramaphosa-not-asking-foreigners-to-leave-south-africa-no-announcement-of-extended-covid-19-lockdown/
1247287993095897088,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/
1247189046453035008,,,,,,FALSE,FALSE,https://www.lemonde.fr/les-decodeurs/article/2020/04/07/attention-la-carte-de-france-annoncant-des-dates-de-deconfinement-par-regions-est-un-faux_6035870_4355770.html
1247178073700814848,,,,,,TRUE,partially false,https://lasillavacia.com/detector-trino-tomas-uribe-sobre-comparacion-camas-uci-76139
1247107741719592960,,,,,,FALSE,FALSE,https://teyit.org/yeni-koronavirus-gaz-cikarma-yoluyla-bulasmiyor/
1247030383327064064,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/false-photo-shows-india-illuminated-during-pm-modis-9-pm-9-minutes-appeal-7562
1246996636212932608,,,,,,TRUE,others,https://www.snopes.com/fact-check/pat-robertson-oral-sex-coronavirus/?collection-id=244110
1246865058690297856,,,,,,TRUE,FALSE,https://www.boomlive.in/fake-news/false-photo-shows-india-illuminated-during-pm-modis-9-pm-9-minutes-appeal-7562
1246859356861345792,,,,,,TRUE,FALSE,https://colombiacheck.com/chequeos/el-falso-editorial-del-washington-post-sobre-capitalismo-salvaje
1246816948874338304,,,,,,TRUE,FALSE,https://maldita.es/malditobulo/2020/04/08/cerebro-controlar-sistema-inmunologico-curarnos-miranda-makaroff/
1246804406705614848,,,,,,TRUE,FALSE,https://www.newschecker.in/article/news-detail/275_15504156
1246793653294686208,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/apr/13/tweets/no-pat-robertson-didnt-say-covid-19-caused-oral-se/
1246779780822859776,,,,,,TRUE,FALSE,https://pesacheck.org/false-this-post-claiming-that-59-kenyans-have-died-after-consuming-dettol-to-prevent-covid-19-is-704bff4fc53f
1246556258095763456,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/
1246512229928898560,,,,,,TRUE,FALSE,https://crithink.mk/anonimno-video-ja-dezinformira-javnosta-deka-zdravstveniot-sistem-e-vo-raspad/
1246476617628758016,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/profesor-eeuu-detenido-fabricar-vender-coronavirus/
1246333065779167232,,,,,,TRUE,FALSE,https://www.newschecker.in/article/news-detail/275_15504156
1246276762302140416,,,,,,TRUE,FALSE,https://pesacheck.org/false-raila-odinga-has-not-tested-positive-for-covid-19-7b90ad5b1619
1246091227663138816,,,,,,TRUE,FALSE,https://factcheck.afp.com/sharjah-ruler-sultan-bin-muhammad-al-qasimi-did-not-ban-burial-covid-19-victims-april-2020
1246077808163635200,,,,,,FALSE,partially false,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d9%91%d8%a9-%d8%aa%d8%b4%d8%ac%d8%b9-%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a8%d8%b9%d8%af%d9%85%d8%a7/
1245950357605249024,,,,,,TRUE,FALSE,https://www.istinomer.rs/izjava/svaki-gradjanin-juzne-koreje-placa-test-na-korona-virus/
1245808333820485632,,,,,,TRUE,FALSE,https://africacheck.org/fbcheck/coronavirus-job-scam-no-world-health-organization-kenya-not-hiring-on-facebook/
1245736571221028864,,,,,,TRUE,FALSE,https://lasillavacia.com/detector-no-colombia-no-esta-ultimo-lugar-ranking-test-aplicados-covid-19-76098
1245682138776629248,,,,,,TRUE,FALSE,https://leadstories.com/hoax-alert/2020/04/fact-check-audio-of-biden-calling-coronavirus-a-hoax-was-manipulated.html
1245656212261097472,,,,,,FALSE,FALSE,https://www.open.online/2020/04/03/coronavirus-un-video-mostra-i-cadaveri-ammassati-a-terra-nellospedale-di-bergamo-no-fatto-in-ecuador/
1245643028951228416,,,,,,TRUE,FALSE,https://factcheck.afp.com/new-hoax-circulates-online-india-has-outlawed-social-media-posts-about-covid-19
1245418050385412096,,,,,,FALSE,FALSE,https://leadstories.com/hoax-alert/2020/04/fact-check-nytimes-did-not-invent-doctor-fighting-coronavirus-in-qanon-conspiracy-theory.html
1245395500356046848,,,,,,TRUE,FALSE,https://www.newtral.es/la-guardia-civil-no-ha-recomendado-desinstalar-la-aplicacion-zoom/20200411/
1245349439453253632,,,,,,TRUE,partially false,https://factcheck.afp.com/video-has-circulated-reports-least-february-2020-weeks-incident-coronavirus-quarantine-facility
1245344440811741184,,,,,,TRUE,FALSE,https://checkyourfact.com/2020/04/16/fact-check-fda-authorize-bodysphere-two-minute-coronavirus-test/
1245316635373731840,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1245006381180022784,,,,,,TRUE,partially false,https://factcheck.afp.com/china-sent-medical-supplies-not-doctors-help-malaysia-combat-covid-19-pandemic
1244782872076128256,,,,,,FALSE,TRUE,https://www.snopes.com/fact-check/empire-state-building-coronavirus/?collection-id=244110
1244766735812739072,,,,,,FALSE,partially false,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d9%91%d8%a9-%d8%aa%d8%b4%d8%ac%d8%b9-%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a8%d8%b9%d8%af%d9%85%d8%a7/
1244736805716590592,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/ozono-cuarentena/
1244647836031074304,,,,,,FALSE,TRUE,https://www.snopes.com/fact-check/cbs-news-italian-hospital/?collection-id=241219
1244640844931567616,,,,,,TRUE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/04/13/verificamos-fda-liberou-hidroxicloroquina-todos-pacientes-covid-19/
1244536382069985280,,,,,,TRUE,FALSE,https://factcheck.afp.com/world-health-organization-refutes-claim-agency-increased-thai-governments-pandemic-level-covid-19
1244450631491911680,,,,,,FALSE,FALSE,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/
1244409780963348480,,,,,,FALSE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-caiado-manifestantes-coronavirus/
1244327596814467072,,,,,,FALSE,FALSE,https://correctiv.org/faktencheck/2020/04/01/nein-alkohol-zu-trinken-toetet-das-coronavirus-nicht-ab/
1244281632145707008,,,,,,TRUE,FALSE,https://pesacheck.org/false-president-kenyatta-has-not-ordered-credit-reference-bureaus-to-delist-kenyans-with-loan-32dc32e9360f?source=rss----ab41f21aa9a9---4
1244025935604654080,,,,,,FALSE,FALSE,https://maldita.es/malditobulo/2020/03/29/gobierno-no-compa-test-rapidos-coronavirus-genomica-hermana-maria-dolores-cospedal/
1244022420404670464,,,,,,FALSE,FALSE,https://www.nacion.com/no-coma-cuento/nocomacuento-masticar-jengibre-no-impide-el/VZVVJL7IRZBZXEKDVOMNUJLI3Q/story/
1244020775130193920,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/cs-lewis-quote-1942/?collection-id=244110
1243761890116812800,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1243592198735552512,,,,,,TRUE,FALSE,https://aajtak.intoday.in/story/fact-check-dr-naresh-trehan-coronavirus-covid-19-social-media-viral-post-1-1176172.html
1243570295375609856,,,,,,FALSE,FALSE,https://www.factcheck.org/2020/04/baseless-attack-on-news-media-over-photo-of-coffins/
1243559469625290752,,,,,,FALSE,FALSE,https://factuel.afp.com/en-stade-dinfection-maximale-ce-message-contient-des-informations-infondees
1243481300163538944,,,,,,TRUE,FALSE,https://teyit.org/videonun-yeni-koronavirusun-ortaya-ciktigi-wuhandaki-hayvan-pazarini-gosterdigi-iddiasi/
1243258492137484288,,,,,,FALSE,FALSE,https://teyit.org/netflixin-disari-cikanlari-caydirmak-icin-spoiler-iceren-panolar-hazirlattigi-iddiasi/
1243230232917786624,,,,,,FALSE,FALSE,https://factcheck.afp.com/extinction-rebellion-said-it-did-not-issue-poster-about-coronavirus
1243203666884145152,,,,,,TRUE,FALSE,https://lasillavacia.com/detector-no-este-medicamento-tampoco-vacuna-covid-19-no-hay-vacuna-76005
1243160705853009920,,,,,,TRUE,FALSE,https://pesacheck.org/false-these-messages-showing-emergency-cash-transfers-from-the-government-of-kenya-are-fake-4e5bc861a7f0?source=rss----ab41f21aa9a9---4
1243138976413675520,,,,,,TRUE,others,https://www.snopes.com/news/2020/02/18/coronavirus-china-disinfection-video/?collection-id=241855
1243057148474429440,,,,,,TRUE,FALSE,https://www.indiatoday.in/fact-check/story/fact-check-audio-clip-stating-59-positive-coronavirus-cases-in-nagpur-is-fake-1660112-2020-03-26
1242953631089020928,,,,,,TRUE,FALSE,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-israel-controle-o-coronavirus-sem-distanciamento-social/
1242859017631870976,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/mar/27/turning-point-usa/conservative-group-meme-distorts-nevadas-chloroqui/
1242830528975376384,,,,,,FALSE,FALSE,https://www.animalpolitico.com/elsabueso/primer-ministro-de-italia-no-declaro-que-su-pais-perdio-la-batalla-contra-el-covid-19/?check=1
1242781297954734080,,,,,,TRUE,FALSE,https://www.animalpolitico.com/elsabueso/primer-ministro-de-italia-no-declaro-que-su-pais-perdio-la-batalla-contra-el-covid-19/?check=1
1242671258699005952,,,,,,FALSE,FALSE,https://fatabyyano.net/%d8%a7%d9%84%d9%85%d9%88%d8%b2-%d8%a3%d8%ab%d8%a8%d8%aa-%d9%86%d8%ac%d8%a7%d8%b9%d8%aa%d9%87-%d9%81%d9%8a-%d9%85%d9%86-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%af%d8%b1%d8%a7%d8%b3%d8%a9/
1242594544908038144,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/mar/27/duey-stroebel/has-gov-tony-evers-banned-family-dinners-amid-wisc/
1242533718620876800,,,,,,TRUE,partially false,https://www.snopes.com/fact-check/trump-governors-supplies/?collection-id=242252
1242508598543933440,,,,,,FALSE,FALSE,https://www.newschecker.in/article/news-detail/275_15730788
1242470142556155904,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/25/donald-trump/donald-trump-misses-key-facts-claim-new-york-gover/
1242426747431329792,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/quintero-sirio-coronavirus/
1242320437788409856,,,,,,TRUE,FALSE,https://teyit.org/cdcnin-yeni-koronavirusun-yuzeylerde-17-gun-yasadigini-acikladigi-iddiasi/
1242299927822135296,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/mumbai-police-rubbishes-viral-message-on-timings-of-essential-items-sold-7343
1242295066313363456,,,,,,TRUE,FALSE,https://www.indiatoday.in/fact-check/story/fact-check-police-did-not-fix-timings-for-grocery-and-medical-stores-in-mumbai-1659252-2020-03-24
1242280376069959680,,,,,,TRUE,FALSE,https://tfc-taiwan.org.tw/articles/3590
1242267620293804032,,,,,,TRUE,FALSE,https://www.animalpolitico.com/elsabueso/la-onu-no-da-bonos-por-el-coronavirus-es-una-estafa/
1242258629278875648,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/24/blog-posting/drinking-chloroquine-fish-tank-cleaner-wont-stop-c/
1242193904553865216,,,,,,TRUE,FALSE,https://leadstories.com/hoax-alert/2020/04/fact-check-president-trump-did-not-refer-to-coronavirus-as-a-hoax.html
1242109367903825920,,,,,,TRUE,FALSE,https://pesacheck.org/false-kenya-has-not-confirmed-23-covid-19-cases-in-mombasa-6ec3e146e6c5?source=rss----ab41f21aa9a9---4
1242089317951922176,,,,,,FALSE,FALSE,https://africacheck.org/fbcheck/no-gaddafi-didnt-predict-coronavirus-but-did-talk-about-viruses-and-vaccines/
1242052508765302784,,,,,,TRUE,FALSE,https://africacheck.org/fbcheck/food-distribution-during-rwandas-coronavirus-lockdown-no-photo-from-ramadan-in-the-gambia/
1242023187342376960,,,,,,TRUE,FALSE,https://factuel.afp.com/coronavirus-non-lislande-na-pas-depiste-lintegralite-de-sa-population
1241925826171539456,,,,,,TRUE,others,https://www.snopes.com/news/2020/02/18/coronavirus-china-disinfection-video/?collection-id=241855
1241880633015767040,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/venezuela-es-el-unico-pais-que-tomo-medidas-adelantadas-contra-el-covid-19/
1241869758573744128,,,,,,FALSE,FALSE,https://fatabyyano.net/%d8%a7%d9%84%d9%85%d8%b3%d9%84%d8%b3%d9%84-%d8%a7%d9%84%d9%83%d9%88%d8%b1%d9%8a-%d8%a7%d9%84%d8%b0%d9%8a-%d8%aa%d9%86%d8%a8%d8%a3-%d8%b3%d9%86%d8%a9-2018-%d8%a8%d8%a3%d9%86-%d9%81%d9%8a%d8%b1%d9%88/
1241817663204143104,,,,,,TRUE,FALSE,https://factcheck.afp.com/articles-spread-tim-hortons-closure-hoax-canada
1241801820457951232,,,,,,FALSE,partially false,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d9%91%d8%a9-%d8%aa%d8%b4%d8%ac%d8%b9-%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a8%d8%b9%d8%af%d9%85%d8%a7/
1241749596868694016,,,,,,FALSE,FALSE,https://factcheck.afp.com/these-photos-show-aftermath-powerful-earthquake-croatia?check=1
1241749477356122112,,,,,,TRUE,FALSE,https://colombiacheck.com/chequeos/video-difundido-en-redes-no-es-de-primer-muerto-por-covid-19-en-ibague
1241708490181283840,,,,,,FALSE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/03/22/drauzio-salles-coronavirus/?check=1
1241659754109378560,,,,,,TRUE,FALSE,https://factcheck.afp.com/indian-authorities-refute-fake-advisory-which-claimed-disinfectant-would-be-sprayed-across-india?check=2
1241634813536350208,,,,,,FALSE,unproven,https://www.mm.dk/tjekdet/artikel/stor-reklame-i-dansk-avis-luftrenser-fjerner-coronavirus-fra-luft-og-overflader
1241625537468129280,,,,,,FALSE,unproven,https://www.mm.dk/tjekdet/artikel/stor-reklame-i-dansk-avis-luftrenser-fjerner-coronavirus-fra-luft-og-overflader
1241469504087035904,,,,,,TRUE,FALSE,https://pesacheck.org/false-this-man-wearing-a-face-mask-is-not-ugandas-first-confirmed-covid-19-case-1b1e29fc40c9?source=rss----ab41f21aa9a9---4
1241446999951622144,,,,,,FALSE,partially false,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d9%91%d8%a9-%d8%aa%d8%b4%d8%ac%d8%b9-%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a8%d8%b9%d8%af%d9%85%d8%a7/
1241390862711566336,,,,,,TRUE,FALSE,https://www.thejournal.ie/debunked-coronavirus-testing-facility-dublin-5053846-Mar2020/
1241367239900778496,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/24/blog-posting/drinking-chloroquine-fish-tank-cleaner-wont-stop-c/
1241313816195010560,,,,,,FALSE,FALSE,https://maldita.es/malditobulo/2020/03/22/no-no-se-va-habilitar-una-carpa-al-lado-del-hospital-de-calahorra-para-tests-rapidos-de-coronavirus/
1241311878120214528,,,,,,TRUE,FALSE,https://www.newschecker.in/article/news-detail/275_15345318
1241287878354677760,,,,,,TRUE,FALSE,https://www.sciencepresse.qc.ca/actualite/detecteur-rumeurs/2020/03/24/covid-19-censure-contre-chloroquine-faux
1241110237605703680,,,,,,TRUE,FALSE,https://tfc-taiwan.org.tw/articles/3416
1241095676529958912,,,,,,TRUE,FALSE,https://teyit.org/fotograf-aytac-yalmanin-cenaze-toreninden-degil/
1241077048270942208,,,,,,TRUE,partially false,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d9%91%d8%a9-%d8%aa%d8%b4%d8%ac%d8%b9-%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a8%d8%b9%d8%af%d9%85%d8%a7/
1241024259125886976,,,,,,FALSE,FALSE,https://factuel.afp.com/coronavirus-attention-cette-video-qui-entend-denoncer-un-scandale-detat-contient-11-affirmations
1240959511059468288,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/espana-no-es-el-pais-europeo-donde-coronavirus-mas-letal-italia/50001435-4200807
1240940996554358784,,,,,,FALSE,FALSE,https://www.francetvinfo.fr/sante/maladie/coronavirus/non-cette-photo-ne-montre-pas-des-aides-soignantes-adressant-un-doigt-dhonneur-aux-electeurs-demmanuel-macron_3882595.html
1240833664801538048,,,,,,FALSE,FALSE,https://www.factcheck.org/2020/03/martial-law-isnt-imminent/
1240811634215378944,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/martial-law-isnt-imminent/
1240760994269446144,,,,,,TRUE,partially false,https://demagog.org.pl/analizy_i_raporty/15-lat-wiezienia-dla-lamiacych-kwarantanne-w-rumunii-manipulacja/?check=1
1240714657775534080,,,,,,TRUE,partially false,https://fatabyyano.net/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d9%91%d8%a9-%d8%aa%d8%b4%d8%ac%d8%b9-%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d8%a8%d8%b9%d8%af%d9%85%d8%a7/
1240687991581859840,,,,,,FALSE,partially false,https://www.politifact.com/factchecks/2020/apr/01/jeff-jackson/are-nc-hospital-beds-typically-85-full/
1240673308150059008,,,,,,FALSE,unproven,https://efectococuyo.com/cocuyo-chequea/cloroquina-covid-19/
1240671162306367488,,,,,,TRUE,partially false,https://www.washingtonpost.com/politics/2020/03/31/new-trump-video-offers-more-spin-than-hope/
1240671025890820096,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1240647919029624832,,,,,,FALSE,FALSE,https://www.indiatoday.in/fact-check/story/fact-check-no-this-covid-19-patient-is-not-the-wife-of-canadian-pm-justin-trudeau-1658145-2020-03-21
1240646710021537792,,,,,,TRUE,unproven,https://www.washingtonpost.com/politics/2020/03/20/was-white-house-office-global-pandemics-eliminated/
1240619618911301632,,,,,,FALSE,FALSE,https://factuel.afp.com/non-cette-chambre-nest-pas-celle-dun-voyageur-en-quarantaine-au-cameroun-cause-du-coronavirus
1240606924032356352,,,,,,TRUE,FALSE,https://teyit.org/sac-kurutma-makinesinin-koronavirusu-yenmede-etkili-oldugu-iddiasi/
