tweetid,lang,Country,hatespeech,sentiment_score_round,category_text,verified,Misinformation,misinformation_source_url
1240583521246367744,,,,,,TRUE,FALSE,https://pesacheck.org/hoax-reports-that-a-chinese-woman-was-killed-in-mombasa-over-covid-19-fears-are-false-c7d6913ce5ae?source=rss----ab41f21aa9a9---4
1240578769255051264,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1240574593628323840,,,,,,FALSE,FALSE,https://www.newtral.es/el-rey-plagio-discurso-crisis-covid19-libro/20200321/
1240539885133537280,,,,,,FALSE,FALSE,https://www.snopes.com/fact-check/secret-terrius-predict-covid19/?collection-id=241219
1240531367705939968,,,,,,FALSE,FALSE,https://demagog.org.pl/analizy_i_raporty/nie-wosp-nie-odmowila-wsparcia-walki-z-koronawirusem/
1240500127875371008,,,,,,TRUE,FALSE,https://tfc-taiwan.org.tw/articles/3384
1240478618150567936,,,,,,TRUE,FALSE,https://www.rappler.com/newsbreak/fact-check/255940-pangilinan-says-government-should-exempt-children-total-lockdown
1240463700622036992,,,,,,TRUE,FALSE,https://colombiacheck.com/chequeos/en-ibague-no-hay-casos-de-covid-19-la-enfermedad-producida-por-coronavirus-de-wuhan
1240417970666369024,,,,,,TRUE,TRUE,https://www.snopes.com/fact-check/covid-19-discovered-us-south-korea/?collection-id=238721
1240408437516877824,,,,,,FALSE,FALSE,https://www.snopes.com/fact-check/secret-terrius-predict-covid19/?collection-id=241219
1240373638999785472,,,,,,FALSE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1240369524345577472,,,,,,FALSE,FALSE,https://www.newtral.es/el-rey-plagio-discurso-crisis-covid19-libro/20200321/
1240361258957897728,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/mar/27/donald-trump/fact-checking-whether-biden-called-trump-xenophobi/
1240347799738126336,,,,,,TRUE,partially false,https://pagellapolitica.it/bufale/show/1010/katy-perry-madonna-e-i-black-sabbath-condividono-video-dei-flash-mob-italiani-ma-con-laudio-sbagliato
1240335503343390720,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/no-dejan-sin-respiradores-a-los-ingresados-con-coronavirus-mayores-de-65-anos/50001435-4203847
1240324492867579904,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/22/pourquoi-la-chine-accuse-t-elle-les-etats-unis-d-avoir-importe-le-virus_1782638
1240324489071792128,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/22/pourquoi-la-chine-accuse-t-elle-les-etats-unis-d-avoir-importe-le-virus_1782638
1240320792547786752,,,,,,FALSE,FALSE,https://www.snopes.com/fact-check/secret-terrius-predict-covid19/?collection-id=241219
1240284196729487360,,,,,,TRUE,FALSE,https://lasillavacia.com/detector-no-estudio-no-revelo-humo-del-cigarrillo-puede-transportar-nuevo-coronavirus
1240273631604809728,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/100-covid-19-cure-no-chloroquine-effectiveness-onl/
1240243188708839424,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/18/donald-trump/trump-says-he-always-felt-coronavirus-was-pandemic/
1240227550980268032,,,,,,TRUE,FALSE,https://factcheck.afp.com/indian-government-said-there-no-free-mask-scheme-place-claim-was-published-fraudulent-website
1240226544095621120,,,,,,FALSE,FALSE,https://factcheck.afp.com/indian-health-authorities-refute-myth-juiced-vegetables-can-cure-covid-19
1240204765956648960,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/espana-no-es-el-pais-europeo-donde-coronavirus-mas-letal-italia/50001435-4200807
1240204715855679488,,,,,,TRUE,FALSE,https://pesacheck.org/hoax-reports-that-a-chinese-woman-was-killed-in-mombasa-over-covid-19-fears-are-false-c7d6913ce5ae?source=rss----ab41f21aa9a9---4
1240190243736662016,,,,,,TRUE,FALSE,https://factcheck.afp.com/indian-authorities-refute-fake-claim-about-food-markets-closing-chennai-during-covid-19-lockdown
1240178005516959744,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/no-existen-vacunas-caseras-contra-el-coronavirus-son-correos-maliciosos/50001435-4199034
1240013676733550592,,,,,,FALSE,FALSE,https://verificado.com.mx/coronavirus-falso-19-libresylokos-tengan-covid19/
1239980773203034112,,,,,,FALSE,FALSE,https://www.animalpolitico.com/elsabueso/video-de-aeropuerto-saturado-coronavirus/
1239889085914918912,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/no-es-obligatorio-llevar-un-justificante-para-ir-por-la-calle-pero-util/50001435-4200460
1239867452646817792,,,,,,TRUE,partially false,https://factcheck.afp.com/misinformation-circulates-online-australia-has-announced-nationwide-lockdown
1239840415165157376,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/01/facebook-posts/fabricated-quote-falsely-attributed-italian-prime-/
1239835569057705984,,,,,,TRUE,FALSE,https://factcheck.afp.com/indian-authorities-refute-fake-advisory-which-claimed-disinfectant-would-be-sprayed-across-india?check=2
1239804269949333504,,,,,,FALSE,FALSE,https://africacheck.org/fbcheck/no-who-not-offering-free-data-for-coronavirus-info/
1239723451050590208,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/helicoptero-no-desinfectante-covid19/
1239692870862483456,,,,,,TRUE,others,https://www.snopes.com/fact-check/red-cross-coronavirus-scams/?collection-id=238774
1239673154483752960,,,,,,FALSE,FALSE,https://factuel.afp.com/coronavirus-non-la-patinoire-de-mulhouse-na-pas-ete-transformee-en-morgue
1239655976074203136,,,,,,FALSE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1239620219376504832,,,,,,TRUE,partially false,https://www.snopes.com/fact-check/dean-koontz-predicted-coronavirus/?collection-id=243544
1239604975933755392,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/20/greg-murphy/no-sunlight-has-not-been-proven-kill-coronavirus/
1239595319232471040,,,,,,FALSE,FALSE,https://chequeado.com/el-explicador/no-no-es-el-dueno-de-swiss-medical-quien-hizo-recomendaciones-contra-el-coronavirus-en-audios-de-whatsapp/
1239588747907403776,,,,,,TRUE,FALSE,https://pesacheck.org/false-a-post-claiming-that-14-university-of-nairobi-students-are-infected-with-covid-19-is-a-hoax-7a0ddd3be2a8?source=rss----ab41f21aa9a9---4
1239529277655310336,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/el-seguro-de-automovil-no-dejara-cubrir-siniestros-bajo-estado-alarma/50001435-4197376
1239518627080146944,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/el-seguro-de-automovil-no-dejara-cubrir-siniestros-bajo-estado-alarma/50001435-4197376
1239513123180208128,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/16/des-blindes-sont-ils-en-route-vers-paris-pour-faire-face-au-covid-19_1781935
1239506394493128704,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/16/des-blindes-sont-ils-en-route-vers-paris-pour-faire-face-au-covid-19_1781935
1239481184695939072,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/16/un-decret-prevoit-il-la-mobilisation-de-l-armee-pour-gerer-le-covid-19_1781871
1239480396594765824,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/egipto-no-ha-presentado-a-china-un-suero-que-cura-el-coronavirus/50001435-4199289
1239453207191072768,,,,,,TRUE,FALSE,https://teyit.org/saglik-bakanligi-gizli-ibaresiyle-dolasima-sokulan-metni-yayinlamadi/
1239396058544791552,,,,,,TRUE,FALSE,https://factcheck.afp.com/health-experts-warn-using-water-ablution-ritual-alone-cannot-kill-novel-coronavirus
1239393491165347840,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/16/blog-posting/clarifying-whats-accurate-and-not-claims-about-qua/
1239280325588660224,,,,,,FALSE,FALSE,https://jrnl.ie/5047311
1239275399235813376,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/helicopteros-no-fumigan-ciudades-espanolas-para-desinfectarlas-de-coronavirus/50001435-4197286
1239206143106449408,,,,,,FALSE,FALSE,https://pesacheck.org/false-a-post-claiming-that-14-university-of-nairobi-students-are-infected-with-covid-19-is-a-hoax-7a0ddd3be2a8?source=rss----ab41f21aa9a9---4
1239203755226214400,,,,,,FALSE,FALSE,https://teyit.org/amerikada-bir-orangutanin-yeni-koronavirus-tehlikesi-yuzunden-ellerini-yikamaya-basladigi-iddiasi/
1239191667003011072,,,,,,TRUE,FALSE,https://colombiacheck.com/chequeos/no-comerciante-de-el-hueco-no-esta-internado-en-hospital-de-medellin-con-sintomas-del
1239164134664687616,,,,,,TRUE,FALSE,https://www.liberation.fr/checknews/2020/03/16/cette-video-de-francais-qui-chantent-pookie-d-aya-nakamura-sur-des-balcons-est-elle-authentique_1781866
1239124226541596672,,,,,,TRUE,FALSE,https://www.istinomer.rs/izjava/svaki-gradjanin-juzne-koreje-placa-test-na-korona-virus/
1239112822908276736,,,,,,TRUE,FALSE,https://pagellapolitica.it/blog/show/646/il-video-che-mostra-la-propaganda-cinese-sullitalia-e-il-covid-19
1239104278809268224,,,,,,FALSE,FALSE,https://pagellapolitica.it/bufale/show/1001/la-bufala-su-cr7-e-gli-hotel-trasformati-in-ospedali
1238983080603537408,,,,,,TRUE,FALSE,https://cekfakta.tempo.co/fakta/674/fakta-atau-hoaks-benarkah-cristiano-ronaldo-ubah-hotelnya-jadi-rumah-sakit-untuk-corona
1238958912075948032,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/helicopteros-no-fumigan-ciudades-espanolas-para-desinfectarlas-de-coronavirus/50001435-4197286
1238904215759540224,,,,,,TRUE,FALSE,https://hoax-alert.leadstories.com/3471983-Fact-Check-Italy-IS-Considering-NOT-Treating-All-Elderly-With-Coronavirus.html
1238887743247265792,,,,,,TRUE,FALSE,https://www.animalpolitico.com/elsabueso/primer-ministro-de-italia-no-declaro-que-su-pais-perdio-la-batalla-contra-el-covid-19/?check=1
1238844904962428928,,,,,,TRUE,partially false,https://teyit.org/ibuprofenin-yeni-koronavirusun-yol-actigi-hastaligi-agirlastirdigi-iddiasi/?check=1
1238834815652237312,,,,,,TRUE,FALSE,https://colombiacheck.com/chequeos/no-comerciante-de-el-hueco-no-esta-internado-en-hospital-de-medellin-con-sintomas-del
1238799561415671808,,,,,,FALSE,FALSE,https://demagog.org.pl/analizy_i_raporty/czy-ibuprofen-szkodzi-osobom-z-koronawirusem/
1238782938344554496,,,,,,FALSE,FALSE,https://demagog.org.pl/analizy_i_raporty/czy-ibuprofen-szkodzi-osobom-z-koronawirusem/
1238776545398923264,,,,,,TRUE,FALSE,https://fatabyyano.net/%d8%a7%d9%84%d8%a5%d9%8a%d8%a8%d9%88%d8%a8%d8%b1%d9%88%d9%81%d9%8a%d9%86-%d9%8a%d8%b2%d9%8a%d8%af-%d9%85%d9%86-%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d8%b1-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%88%d9%8a/
1238714741515849728,,,,,,TRUE,FALSE,https://pesacheck.org/hoax-this-post-with-a-situation-update-on-covid-19-in-kenya-is-fake-631676be899a?source=rss----ab41f21aa9a9---4
1238713566674509824,,,,,,FALSE,partially false,https://www.indiatoday.in/fact-check/story/fact-check-no-gargling-with-warm-salt-water-can-t-save-you-from-coronavirus-1656600-2020-03-17
1238542265301204992,,,,,,TRUE,FALSE,https://hoax-alert.leadstories.com/3471910-fact-check-New-York-City-is-NOT-set-to-undergo-citywide-quarantine.html#live
1238510521705476096,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/16/cette-video-de-francais-qui-chantent-pookie-d-aya-nakamura-sur-des-balcons-est-elle-authentique_1781866
1238497632345096192,,,,,,TRUE,FALSE,https://factcheck.afp.com/hoax-report-circulates-cristiano-ronaldo-will-convert-his-hotels-coronavirus-hospitals
1238436348165599232,,,,,,TRUE,FALSE,https://www.newtral.es/el-video-manipulado-de-irene-montero-tosiendo-en-la-manifestacion-del-8-m/20200316/
1238404667731783680,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/03/16/cette-video-de-francais-qui-chantent-pookie-d-aya-nakamura-sur-des-balcons-est-elle-authentique_1781866
1238403140707397632,,,,,,FALSE,partially false,https://faktabaari.fi/somessa-leviv-thl-ja-koronavirus-uutisissa-kooste-on-harhaanjohtava-ja-vahingoittavaa-tietoa/
1238373103673229312,,,,,,FALSE,FALSE,https://teyit.org/kuzey-korede-koronaviruse-kapan-iki-kisinin-idam-edildigi-iddiasi/
1238327187155156992,,,,,,TRUE,FALSE,https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23
1238317660871393280,,,,,,TRUE,FALSE,https://factcheck.afp.com/video-has-been-doctored-it-does-not-feature-voice-chinese-businessman-jack-ma?check=3
1238292025817968640,,,,,,TRUE,FALSE,https://factcheck.ge/ka/story/38390-%E1%83%A0%E1%83%9D%E1%83%92%E1%83%9D%E1%83%A0-%E1%83%98%E1%83%A7%E1%83%94%E1%83%9C%E1%83%94%E1%83%91%E1%83%A1-%E1%83%99%E1%83%A0%E1%83%94%E1%83%9B%E1%83%9A%E1%83%98-%E1%83%99%E1%83%9D%E1%83%A0%E1%83%9D%E1%83%9C%E1%83%90%E1%83%95%E1%83%98%E1%83%A0%E1%83%A3%E1%83%A1%E1%83%A1-%E1%83%93%E1%83%94%E1%83%96%E1%83%98%E1%83%9C%E1%83%A4%E1%83%9D%E1%83%A0%E1%83%9B%E1%83%90%E1%83%AA%E1%83%98%E1%83%98%E1%83%A1-%E1%83%92%E1%83%90%E1%83%A1%E1%83%90%E1%83%95%E1%83%A0%E1%83%AA%E1%83%94%E1%83%9A%E1%83%94%E1%83%91%E1%83%9A%E1%83%90%E1%83%93?fbclid=IwAR3pSIFtgLvzjiXnyAzV6kIFMekwTmRLHL36Hbs3pwBFizxSKP6SBfAFxko
1238269193427906560,,,,,,TRUE,FALSE,https://faktograf.hr/2020/03/19/koronavirus-wuhan-vojne-igre-nature-kina-sad/
1238228404761178112,,,,,,TRUE,FALSE,https://hoax-alert.leadstories.com/3471910-fact-check-New-York-City-is-NOT-set-to-undergo-citywide-quarantine.html#live
1238221832177811456,,,,,,TRUE,FALSE,http://boliviaverifica.bo/evo-con-coronavirus/
1238215769445388288,,,,,,FALSE,FALSE,https://www.snopes.com/fact-check/costco-bath-tissue-recall/?collection-id=242229
1238188121197592576,,,,,,TRUE,FALSE,https://www.newtral.es/el-tuit-falso-sobre-pablo-echenique-y-el-coronavirus/20200313/
1238114622684585984,,,,,,TRUE,FALSE,https://www.liberation.fr/checknews/2020/03/22/pourquoi-la-chine-accuse-t-elle-les-etats-unis-d-avoir-importe-le-virus_1782638
1238112844283068416,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/mar/27/donald-trump/fact-checking-whether-biden-called-trump-xenophobi/
1238090327602446336,,,,,,FALSE,FALSE,https://tfc-taiwan.org.tw/articles/3405
1238082970122162176,,,,,,FALSE,FALSE,https://maldita.es/malditobulo/2020/03/12/el-pais-se-cancelan-todas-las-clases-cataluna-comunidad-valenciana-aragon-coronavirus/
1238070348677070848,,,,,,TRUE,FALSE,https://maldita.es/malditobulo/2020/03/10/pais-vasco-cancela-clases/
1238052608369217536,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1238042085212786688,,,,,,TRUE,FALSE,https://efectococuyo.com/cocuyo-chequea/italia-medicos-coronavirus/
1238039120548712448,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1237977533343125504,,,,,,TRUE,FALSE,https://faktograf.hr/2020/03/19/koronavirus-wuhan-vojne-igre-nature-kina-sad/
1237974799999062016,,,,,,TRUE,FALSE,https://www.liberation.fr/checknews/2020/03/22/pourquoi-la-chine-accuse-t-elle-les-etats-unis-d-avoir-importe-le-virus_1782638
1237952341216722944,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/el-audio-de-la-estudiante-china-vitamina-c-no-protege-frente-al-coronavirus/50001435-4194478
1237924116486688768,,,,,,TRUE,partially false,https://www.boomlive.in/fake-news/did-these-books-predict-the-coronavirus-outbreak
1237909897020207104,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/12/viral-image/no-tom-hanks-doesnt-have-wilson-volleyball-his-cor/
1237740815591649280,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1237733802295820288,,,,,,TRUE,FALSE,https://lasillavacia.com/detector-no-aun-no-hay-casos-confirmados-coronavirus-ibague-75809
1237725969580003328,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1237721991471382528,,,,,,TRUE,FALSE,https://factcheck.afp.com/smoking-could-increase-your-risk-developing-severe-coronavirus-illness-who-says
1237673353286205440,,,,,,FALSE,FALSE,https://vistinomer.mk/srpski-vesnik-prvo-pottiknal-panika-za-korona-virusot-pa-%d1%98a-spushtil-temperaturata/
1237656478808444928,,,,,,TRUE,FALSE,https://teyit.org/unicefin-yeni-koronavirusle-ilgili-yayinladigi-iddia-edilen-metin/
1237644914231574528,,,,,,FALSE,FALSE,https://teyit.org/yavuz-dizdardan-yeni-koronavirus-hakkinda-iddialar/
1237638597819285504,,,,,,TRUE,FALSE,https://factcheck.afp.com/health-experts-warn-using-water-ablution-ritual-alone-cannot-kill-novel-coronavirus
1237530812142088192,,,,,,FALSE,FALSE,https://www.rappler.com/newsbreak/fact-check/257864-photo-sarah-elago-attending-npa-anniversary
1237514116920561664,,,,,,FALSE,FALSE,https://pagellapolitica.it/blog/show/639/altre-bufale-orientali-sul-coronavirus-le-accuse-alla-cina-messe-in-bocca-a-gallera
1237490128110653440,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/11/tweets/no-daniel-radcliffe-does-not-have-coronavirus/
1237463090674966528,,,,,,TRUE,FALSE,https://www.snopes.com/fact-check/daniel-radcliffe-coronavirus/?collection-id=241219
1237429237436551168,,,,,,TRUE,FALSE,https://factnameh.com/fact-checks/2020-03-12-coronavirus-biological-weapon.html
1237421309270818816,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1237404374202269696,,,,,,FALSE,FALSE,https://hoax-alert.leadstories.com/3471877-fact-check-not-10000-deaths-in-virus-outbreak-in-michigan-washington-idaho-north-dakota-mississippi.html
1237392729446862848,,,,,,TRUE,FALSE,https://pagellapolitica.it/bufale/show/989/no-linps-non-pagher%C3%A0-ad-aprile-le-pensioni-il-50-in-meno-per-lemergenza-nuovo-coronavirus
1237377891400331264,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1237346794473959424,,,,,,TRUE,FALSE,https://maldita.es/malditobulo/2020/03/10/celaa-valerio-manifestacion-8m-guantes-morados-coronavirus/
1237291460812255232,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/coronavirus-los-bulos-mas-virales-sobre-la-pandemia/50001435-4192486
1237287772974612480,,,,,,TRUE,FALSE,https://www.liberation.fr/checknews/2020/03/13/des-centaines-de-familles-italiennes-sont-elles-parties-en-afrique-pour-fuir-le-covid-19_1781275
1237167118820360192,,,,,,TRUE,FALSE,https://factcheck.afp.com/smoking-could-increase-your-risk-developing-severe-coronavirus-illness-who-says
1237116479121887232,,,,,,TRUE,FALSE,https://hoax-alert.leadstories.com/3471983-Fact-Check-Italy-IS-Considering-NOT-Treating-All-Elderly-With-Coronavirus.html
1237084362023337984,,,,,,FALSE,partially false,https://medium.com/annie-lab/misleading-this-video-does-not-show-an-american-soldier-spreading-saliva-in-wuhan-a1ee9b7b816
1237072414841937920,,,,,,TRUE,FALSE,https://factnameh.com/fact-checks/2020-03-12-coronavirus-biological-weapon.html
1237049823062151168,,,,,,TRUE,FALSE,https://www.rappler.com/newsbreak/fact-check/253981-entire-family-pasig-infected-novel-coronavirus
1237034894771064832,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/
1237024326626525184,,,,,,FALSE,FALSE,https://maldita.es/malditobulo/2020/03/10/cristina-pedroche-coronavirus-teta/
1236704546841407488,,,,,,TRUE,partially false,https://pesacheck.org/partly-false-22-travellers-refused-to-undergo-quarantine-against-covid-19-in-uganda-956d3b18503b?source=rss----ab41f21aa9a9---4
1236696122955042816,,,,,,TRUE,FALSE,https://bit.ly/2vUAYwq
1236634209516752896,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1236378253876547584,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/11/gae-magnafici/Wisconsin-more-died-hillary-clinton-coronavirus/
1236375979473461248,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/11/gae-magnafici/Wisconsin-more-died-hillary-clinton-coronavirus/
1236369807110529024,,,,,,TRUE,FALSE,https://www.lemonde.fr/les-decodeurs/article/2020/03/10/coronavirus-peut-on-vraiment-dire-que-le-covid-19-n-est-qu-un-gros-rhume-monte-en-epingle_6032483_4355770.html
1236324641397858304,,,,,,TRUE,FALSE,https://factcheck.afp.com/unicef-officials-refute-false-claim-agency-released-coronavirus-prevention-guidelines
1236302249682448384,,,,,,FALSE,FALSE,https://factuel.afp.com/ces-images-montrent-leffondrement-dun-hotel-en-chine-ou-des-patients-atteints-du-covid-19-etaient-en
1236285940819038208,,,,,,TRUE,FALSE,https://factcheck.afp.com/unicef-officials-refute-false-claim-agency-released-coronavirus-prevention-guidelines
1236054778318393344,,,,,,TRUE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1235945259370041344,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/06/viral-image/no-donald-trump-didnt-tweet-israel-has-coronavirus/
1235924866404147200,,,,,,TRUE,FALSE,https://teyit.org/farkli-illerden-oldugu-iddiasiyla-paylasilan-karantina-videosu/
1235867983672537088,,,,,,TRUE,FALSE,https://pesacheck.org/false-emirates-has-not-suspended-flights-to-johannesburg-due-to-coronavirus-1b9f5e9ea0d1
1235763334814633984,,,,,,FALSE,FALSE,https://www.rappler.com/newsbreak/fact-check/257864-photo-sarah-elago-attending-npa-anniversary
1235668330792378368,,,,,,TRUE,FALSE,https://lasillavacia.com/detector-no-minsalud-no-ha-enviado-ningun-correo-informando-sobre-coronavirus-75837
1235641456267800576,,,,,,TRUE,partially false,https://www.lemonde.fr/les-decodeurs/article/2020/03/13/pourquoi-il-est-trompeur-de-dire-qu-une-seconde-souche-du-coronavirus-tueur-se-propage_6032932_4355770.html
1235630408147951616,,,,,,TRUE,FALSE,https://pesacheck.org/false-emirates-has-not-suspended-flights-to-johannesburg-due-to-coronavirus-1b9f5e9ea0d1
1235624995281350656,,,,,,TRUE,FALSE,https://teyit.org/istanbul-umraniye-egitim-ve-arastirma-hastanesinde-covid-19-tespit-edildigi-iddiasi/
1235624572856266752,,,,,,TRUE,FALSE,https://bit.ly/2vUAYwq
1235616589237477376,,,,,,TRUE,TRUE,https://www.snopes.com/fact-check/us-tons-ppe-china/?collection-id=243572
1235531328935743488,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/vegan-food-unsold/?collection-id=242229
1235516554235785216,,,,,,TRUE,FALSE,https://pesacheck.org/false-emirates-has-not-suspended-flights-to-johannesburg-due-to-coronavirus-1b9f5e9ea0d1
1235462250376253440,,,,,,TRUE,partially false,https://factcheck.afp.com/image-has-circulated-reports-about-china-testing-potential-covid-19-vaccine-has-not-been-approved?check=2
1235386412112818176,,,,,,TRUE,FALSE,https://factcheck.afp.com/unicef-officials-refute-false-claim-agency-released-coronavirus-prevention-guidelines
1235360453037101056,,,,,,TRUE,FALSE,https://chequeado.com/el-explicador/coronavirus-dos-desinformaciones-sobre-marcelo-tinelli-y-federico-bal-se-volvieron-virales/
1235323719050027008,,,,,,TRUE,FALSE,https://chequeado.com/el-explicador/coronavirus-dos-desinformaciones-sobre-marcelo-tinelli-y-federico-bal-se-volvieron-virales/
1235166295735193600,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/fake-messages-claim-shaheen-bagh-protester-tested-positive-for-coronavirus-7140
1235079206683529216,,,,,,FALSE,FALSE,https://chequeado.com/el-explicador/coronavirus-dos-desinformaciones-sobre-marcelo-tinelli-y-federico-bal-se-volvieron-virales/
1234902210133270528,,,,,,FALSE,FALSE,https://www.factcheck.org/2020/03/social-posts-share-fake-schumer-tweet/
1234873653407440896,,,,,,TRUE,partially false,https://www.mm.dk/tjekdet/artikel/eu-bryder-ikke-coronaregler-for-gretas-skyld-som-venstrepolitiker-skriver
