tweetid,lang,Country,hatespeech,sentiment_score_round,category_text,verified,Misinformation,misinformation_source_url
1234865227927375872,,,,,,FALSE,partially false,https://www.mm.dk/tjekdet/artikel/eu-bryder-ikke-coronaregler-for-gretas-skyld-som-venstrepolitiker-skriver
1234860117532774400,,,,,,TRUE,partially false,https://factcheck.afp.com/video-has-circulated-media-reports-about-coronavirus-deaths-iran
1234856304918663168,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/15/joe-biden/ad-watch-biden-video-twists-trumps-words-coronavir/
1234800840948535296,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/no-hay-sanitarios-que-vayan-a-inspeccionar-casas-ni-requisar-monedas-y-billetes/50001435-4198131
1234573571726422016,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/03/viral-image/no-brownsville-texas-hospital-isnt-treating-two-co/
1234534327498702848,,,,,,FALSE,partially false,https://www.politifact.com/factchecks/2020/mar/04/lou-dobbs/lou-dobbs-says-united-states-screening-fewer-peopl/
1234502562209878016,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/article-falsely-reports-on-health-of-pope-francis/
1234461652776574976,,,,,,TRUE,FALSE,https://pesacheck.org/false-kenya-has-not-recorded-63-covid-19-cases-475c6a941155
1234453479193706496,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1234063375342034944,,,,,,FALSE,FALSE,https://www.rappler.com/newsbreak/fact-check/257864-photo-sarah-elago-attending-npa-anniversary
1233799088593940480,,,,,,TRUE,partially false,https://factcheck.afp.com/video-has-circulated-reports-least-february-2020-weeks-incident-coronavirus-quarantine-facility
1233725785283932160,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/cattle-vaccine-not-related-to-2019-novel-coronavirus/
1233695748740571136,,,,,,TRUE,FALSE,https://pesacheck.org/false-kenya-has-not-recorded-63-covid-19-cases-475c6a941155
1233555987149312000,,,,,,TRUE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1233516512830459904,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1233505993197314048,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/coronavirus-te-medicinal/
1233454934626099200,,,,,,FALSE,FALSE,https://www.mm.dk/tjekdet/artikel/har-coronavirus-faaet-38-procent-af-amerikanerne-til-at-droppe-corona-oellen
1233406525491814400,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/no-poll-does-not-say-38-americans-wont-drink-coron/
1233169609630588928,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/no-hay-puticlubs-en-cuarentena-por-el-coronavirus-es-un-articulo-humoristico/50001435-4184372
1233150003469787136,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/mar/11/facebook-posts/no-connection-between-us-national-elections-and-in/
1233124814279319552,,,,,,FALSE,FALSE,https://hoax-alert.leadstories.com/3471990-Fact-Check-List-Comparing-Mortality-Rates-With-COVID-19-Is-not-Accurate.html
1233058192671813632,,,,,,TRUE,FALSE,https://pesacheck.org/false-kenya-has-not-recorded-63-covid-19-cases-475c6a941155
1232970346480963584,,,,,,FALSE,FALSE,https://www.efe.com/efe/espana/efeverifica/no-hay-puticlubs-en-cuarentena-por-el-coronavirus-es-un-articulo-humoristico/50001435-4184372
1232770743479545856,,,,,,TRUE,FALSE,https://chequeado.com/verificacionfb/es-falso-que-las-dietas-alcalinas-sean-efectivas-contra-el-coronavirus/
1232723863211069440,,,,,,TRUE,FALSE,https://factuel.afp.com/coronavirus-attention-cette-video-qui-entend-denoncer-un-scandale-detat-contient-11-affirmations
1232650468565843968,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/lejia-cloro-datos-coronavirus/
1232650339851153408,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/lejia-cloro-datos-coronavirus/
1232541666130698240,,,,,,TRUE,FALSE,https://factnameh.com/fact-checks/2020-02-29-tintin-in-wuhan.html
1232492821501771776,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1232431958124138496,,,,,,TRUE,FALSE,https://www.animalpolitico.com/elsabueso/video-paciente-coronavirus-perseguido-no-mexico/
1232379980996325376,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/12/joy-behar/view-co-host-wrongly-says-trump-shut-down-37-globa/
1232352315836960768,,,,,,TRUE,FALSE,https://colombiacheck.com/chequeos/no-hay-multitud-en-bogota-esperando-avion-de-wuhan
1232336176175960064,,,,,,FALSE,others,https://www.snopes.com/fact-check/pat-robertson-oral-sex-coronavirus/?collection-id=244110
1232259098781114368,,,,,,TRUE,FALSE,https://teyit.org/23-subat-itibariyle-turkiyede-covid-19-vakasi-yok/
1232244153670676480,,,,,,TRUE,others,https://www.newtral.es/la-propuesta-de-cerrar-fronteras-para-frenar-contagios-preguntas-y-respuestas/20200305/
1232129234489008128,,,,,,FALSE,FALSE,https://www.factcheck.org/2020/03/social-posts-share-fake-schumer-tweet/
1232051346796371968,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1231912919216132096,,,,,,FALSE,FALSE,https://www.francetvinfo.fr/sante/maladie/coronavirus/covid-19-la-fermeture-des-frontieres-est-elle-une-mesure-efficace-pour-lutter-contre-l-epidemie_3840565.html
1231844753009827840,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/coronavirus-mock-drill-by-chinese-police-viral-as-real-6997?infinitescroll=1
1231830736472334336,,,,,,FALSE,FALSE,https://factnameh.com/fact-checks/2020-03-11-religious-sites-coronavirus.html
1231580495722483712,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/coronavirus-mock-drill-by-chinese-police-viral-as-real-6997?infinitescroll=1
1231513714366414848,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/coronavirus-mock-drill-by-chinese-police-viral-as-real-6997?infinitescroll=1
1231439081231355904,,,,,,FALSE,FALSE,https://medium.com/annie-lab/false-this-video-does-not-show-an-anti-china-rally-in-italy-fde2aba3c188
1231378870080696320,,,,,,FALSE,FALSE,https://medium.com/annie-lab/false-this-video-does-not-show-an-anti-china-rally-in-italy-fde2aba3c188
1231295023033069568,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/viral-image/isnt-video-gay-party-italy-just-pandemic/
1231042854014730240,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/no-hay-paciente-coronavirus-hospital-maracay/
1230920501452779520,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/no-hay-paciente-coronavirus-hospital-maracay/
1230905118675161088,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/no-hay-paciente-coronavirus-hospital-maracay/
1230747152919359488,,,,,,FALSE,FALSE,https://infact.press/2020/02/post-5018/
1230554753182003200,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/coronavirus-graph-spreading-faster/?collection-id=241855
1230536125275467776,,,,,,TRUE,FALSE,https://factcheck.afp.com/indian-health-authority-refutes-hoax-report-coronavirus-case-uttar-pradesh-district
1230420228527534080,,,,,,FALSE,FALSE,https://factnameh.com/fact-checks/2020-03-11-religious-sites-coronavirus.html
1230415395330383872,,,,,,FALSE,FALSE,https://factnameh.com/fact-checks/2020-03-12-coronavirus-biological-weapon.html
1230261370588889088,,,,,,FALSE,FALSE,https://factnameh.com/fact-checks/2020-03-11-religious-sites-coronavirus.html
1229961935602450432,,,,,,FALSE,FALSE,https://tfc-taiwan.org.tw/articles/3658
1229783750042624000,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1229644945373515776,,,,,,TRUE,FALSE,https://pesacheck.org/false-there-are-no-confirmed-cases-of-novel-coronavirus-in-zanzibar-2c8e23a6a02e
1228896027987660800,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/dean-koontz-predicted-coronavirus/?collection-id=243544
1228113525245018112,,,,,,FALSE,FALSE,https://animal.mx/2020/04/cupones-walmart-no-regala-alimentos-contingencia/
1228019269234872320,,,,,,TRUE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1227792415676780544,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1227767682482622464,,,,,,TRUE,FALSE,https://www.liberation.fr/checknews/2020/02/19/coronavirus-non-cette-video-ne-montre-pas-des-cadavres-dans-les-rues-de-wuhan_1778790
1227587755435274240,,,,,,TRUE,partially false,https://lasillavacia.com/detector-caso-coronavirus-ibague-no-virus-china-75477
1227430243448885248,,,,,,FALSE,partially false,https://lasillavacia.com/detector-caso-coronavirus-ibague-no-virus-china-75477
1227395842925113344,,,,,,FALSE,partially false,https://www.snopes.com/fact-check/violent-aftermath-of-coronavirus/?collection-id=241855
1227248333871173632,,,,,,TRUE,FALSE,https://factcheck.afp.com/world-health-organization-says-covid-19-means-coronavirus-disease-2019-not-china-outbreak-virus
1227164033633009664,,,,,,TRUE,partially false,https://factcheck.afp.com/map-shows-flight-paths-worldwide-it-does-not-show-movement-wuhan-residents
1227100619258728448,,,,,,FALSE,FALSE,https://www.newschecker.in/article/news-detail/275_15615449
1227060878333370368,,,,,,FALSE,partially false,http://u.afp.com/notWuhancrows
1226961729948487680,,,,,,TRUE,partially false,https://medium.com/annie-lab/misleading-this-map-does-not-show-5-million-wuhan-residents-flying-out-before-the-lockdown-1e7a4ed8d9cd
1226704873942470656,,,,,,TRUE,others,https://www.snopes.com/news/2020/02/18/coronavirus-china-disinfection-video/?collection-id=241855
1226432925362741248,,,,,,TRUE,FALSE,https://maldita.es/malditobulo/no-un-vecino-de-noia-no-ha-sido-contagiado-por-el-coronavirus-a-fecha-de-3-de-febrero-no-es-un-contenido-real-de-la-voz-de-galicia-y-en-espana-por-el-momento-solo-se-ha-detectado-un-caso-de/?_thumbnail_id=76946
1226280434608160768,,,,,,TRUE,FALSE,https://www.buzzfeed.com/jp/kotahatachi/unknown-cause-china-10
1225847292541968384,,,,,,TRUE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/03/13/verificamos-cuba-vacina-novo-coronavirus/
1225728756456808448,,,,,,TRUE,others,https://www.snopes.com/news/2020/03/20/grocery-stores-special-hours/?collection-id=242229
1225583739964678144,,,,,,TRUE,partially false,http://u.afp.com/kenyaaidplane
1225230332187815936,,,,,,FALSE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/03/13/verificamos-cuba-vacina-novo-coronavirus/
1225186371729530880,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/social-posts-share-fake-schumer-tweet/
1225176907873996800,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/social-posts-share-fake-schumer-tweet/
1225104327582326784,,,,,,TRUE,FALSE,https://www.factcheck.org/2020/03/social-posts-share-fake-schumer-tweet/
1225023380904009728,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/old-photos-of-xi-jinpings-mosque-visit-falsely-linked-to-coronavirus-6803
1224795417428332544,,,,,,FALSE,FALSE,https://hoax-alert.leadstories.com/3471599-fake-news-video-from-china-does-not-show-people-trying-to-escape-coronavirus-quarantine.html
1224794389282787328,,,,,,TRUE,others,https://factnameh.com/articles/2020-02-01-coronavirus-faq.html
1224773517704679424,,,,,,FALSE,TRUE,https://www.snopes.com/fact-check/us-tons-ppe-china/?collection-id=243572
1224404183157067776,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/no-reportado-coronavirus-monagas-guajira/
1224213273014198272,,,,,,FALSE,FALSE,https://www.liberation.fr/checknews/2020/02/04/cette-video-de-porcs-enterres-vivants-est-elle-liee-au-coronavirus_1777160
1224016475427655680,,,,,,TRUE,FALSE,https://hoax-alert.leadstories.com/3471615-Fake-News-Vitamin-C-Does-NOT-Slow-Or-Stop-Coronavirus.html
1224000504843264000,,,,,,FALSE,partially false,https://www.liberation.fr/checknews/2020/02/07/l-entreprise-chinoise-tencent-a-t-elle-revele-par-accident-les-vrais-chiffres-du-coronavirus_1777479
1223990127917256704,,,,,,FALSE,FALSE,https://www.boomlive.in/fake-news/bat-infestation-video-from-florida-falsely-shared-as-coronavirus-source-found-6747
1223780172937277440,,,,,,TRUE,FALSE,https://verafiles.org/articles/vera-files-fact-check-duterte-did-not-open-pgh-wuhan-covid-1
1223727977361338368,,,,,,FALSE,partially false,https://www.politifact.com/factchecks/2020/mar/27/donald-trump/fact-checking-whether-biden-called-trump-xenophobi/
1223666856923291648,,,,,,TRUE,FALSE,https://healthfeedback.org/claimreview/no-hiv-insertions-were-not-identified-in-the-2019-coronavirus-contrary-to-claims-based-on-questionable-bioinformatics-study/
1223602023049752576,,,,,,FALSE,FALSE,https://verafiles.org/articles/vera-files-fact-check-video-chinese-police-shooting-25k-covi
1223601787325710336,,,,,,FALSE,FALSE,https://verafiles.org/articles/vera-files-fact-check-video-chinese-police-shooting-25k-covi
1223344537772290048,,,,,,FALSE,FALSE,https://healthfeedback.org/claimreview/no-hiv-insertions-were-not-identified-in-the-2019-coronavirus-contrary-to-claims-based-on-questionable-bioinformatics-study/
1223343688400527360,,,,,,FALSE,partially false,https://www.sciencepresse.qc.ca/actualite/detecteur-rumeurs/2020/02/07/coronavirus-toutes-etudes-ne-egales
1223337991168380928,,,,,,TRUE,FALSE,https://healthfeedback.org/claimreview/no-hiv-insertions-were-not-identified-in-the-2019-coronavirus-contrary-to-claims-based-on-questionable-bioinformatics-study/
1223324053454254080,,,,,,FALSE,FALSE,https://healthfeedback.org/claimreview/2019-novel-coronavirus-2019-ncov-does-not-contain-pshuttle-sn-sequence-no-evidence-that-virus-is-man-made/
1223297613769904128,,,,,,TRUE,FALSE,https://efectococuyo.com/cocuyo-chequea/no-reportado-coronavirus-monagas-guajira/
1223198183020429312,,,,,,TRUE,FALSE,https://teyit.org/istanbul-capa-tip-fakultesinde-koronavirus-tanisiyla-bir-kisinin-karantinaya-alindigi-iddiasi/
1223188967950114816,,,,,,FALSE,FALSE,https://teyit.org/istanbul-capa-tip-fakultesinde-koronavirus-tanisiyla-bir-kisinin-karantinaya-alindigi-iddiasi/
1223082948435431424,,,,,,FALSE,FALSE,https://lasillavacia.com/detector-no-esta-no-foto-muerto-italia-covid-19-76017
1222961971143815168,,,,,,TRUE,others,https://factnameh.com/articles/2020-02-01-coronavirus-faq.html
1222903869639778304,,,,,,FALSE,FALSE,https://www.snopes.com/fact-check/simpsons-predict-coronavirus/?collection-id=241219
1222784352553259008,,,,,,FALSE,FALSE,https://verafiles.org/articles/vera-files-fact-check-video-chinese-police-shooting-25k-covi
1222774654596734976,,,,,,TRUE,FALSE,https://www.boomlive.in/fake-news/cropped-aaj-tak-video-used-to-spread-misinformation-on-coronavirus-7164?infinitescroll=1
1222765942096027648,,,,,,FALSE,FALSE,https://factnameh.com/fact-checks/2020-02-27-coronavirus-spray.html
1222672594681221120,,,,,,TRUE,FALSE,https://infact.press/2020/02/post-4719/
1222544659286806528,,,,,,FALSE,partially false,https://pagellapolitica.it/blog/show/599/non-c%C3%A8-nessun-legame-tra-gli-sbarchi-di-migranti-e-il-coronavirus-cinese
1222505592595480576,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/mar/25/chain-message/audio-shared-facebook-messenger-spreads-false-info/
1222472872225992704,,,,,,FALSE,FALSE,https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-2019-ncov-on-a-passe-au-microscope-les-rumeurs-qui-se-sont-propagees-sur-les-reseaux-sociaux_3804367.html
1222471896723099648,,,,,,TRUE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/01/29/verificamos-resident-evil/
1222375783177412608,,,,,,TRUE,FALSE,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/
1222176120889458688,,,,,,FALSE,FALSE,https://infact.press/2020/01/post-4688/
1222144722518470656,,,,,,FALSE,FALSE,http://newsmobile.in/articles/2020/01/31/this-viral-video-of-a-meat-market-is-not-from-wuhan-heres-the-fact-check/
1222077153619013632,,,,,,TRUE,FALSE,http://newsmobile.in/articles/2020/01/30/fact-check-the-girl-in-the-viral-video-did-not-die-because-of-coronavirus/
1222031361852100608,,,,,,TRUE,FALSE,https://www.rappler.com/newsbreak/fact-check/250317-chinese-patient-alabang-clinic-hospital-tested-positive-for-coronavirus
1221852444453408768,,,,,,FALSE,FALSE,https://www.factcheck.org/2020/01/new-coronavirus-wasnt-predicted-in-simulation/
1221791160521363456,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/feb/03/facebook-posts/these-plushies-do-not-commemorate-2019-novel-coron/
1221768255330603008,,,,,,TRUE,FALSE,https://piaui.folha.uol.com.br/lupa/2020/01/27/verificamos-coronavirus-infectou-28-milhoes-matou-112-mil-china/?check=1
1221614243402792960,,,,,,TRUE,FALSE,https://factcheck.afp.com/china-coronavirus-australia-refutes-claims-travel-warning-was-issued-queensland-suburbs
1221327847425335296,,,,,,FALSE,FALSE,https://verafiles.org/articles/vera-files-fact-check-video-chinese-police-shooting-25k-covi
1221073078072958976,,,,,,FALSE,partially false,https://infact.press/2020/01/post-4684/
1221069008054579200,,,,,,FALSE,partially false,https://infact.press/2020/01/post-4684/
1220891789177106432,,,,,,TRUE,FALSE,https://www.lemonde.fr/les-decodeurs/article/2020/02/06/coronavirus-la-fondation-gates-a-t-elle-organise-une-simulation-de-l-epidemie-a-la-fin-de-2019_6028667_4355770.html
1220794609120444416,,,,,,TRUE,others,https://www.factcheck.org/2020/01/qa-on-the-wuhan-coronavirus/
1220672361512480768,,,,,,FALSE,FALSE,https://hoax-alert.leadstories.com/3471541-fake-news-high-level-exercise-conducted-3-months-ago-did-not-show-that-a-coronavirus-pandemic-could-kill-65-million-people.html
1220504916583682048,,,,,,TRUE,FALSE,https://aosfatos.org/noticias/o-que-se-sabe-sobre-epidemia-do-novo-coronavirus/
1220374770308374528,,,,,,TRUE,FALSE,https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-2019-ncov-on-a-passe-au-microscope-les-rumeurs-qui-se-sont-propagees-sur-les-reseaux-sociaux_3804367.html
1220354010600869888,,,,,,TRUE,FALSE,https://efectococuyo.com/cocuyo-chequea/coronavirus-no-llegado-venezuela/
1220072211102433280,,,,,,FALSE,FALSE,https://ici.radio-canada.ca/nouvelle/1674251/coronavirus-covid-nostradamus-prediction-faux
1219795721286586368,,,,,,FALSE,others,https://www.factcheck.org/2020/01/social-media-posts-spread-bogus-coronavirus-conspiracy-theory?check=2
1219478544041930752,,,,,,TRUE,partially false,https://www.washingtonpost.com/politics/2020/04/17/trumps-false-claim-that-who-said-coronavirus-was-not-communicable/
1219029418800226304,,,,,,TRUE,partially false,https://www.washingtonpost.com/politics/2020/04/17/trumps-false-claim-that-who-said-coronavirus-was-not-communicable/
1218741297814466560,,,,,,TRUE,FALSE,https://efectococuyo.com/cocuyo-chequea/transmision-aerea-falsa/
1217043229427761152,,,,,,TRUE,partially false,https://www.washingtonpost.com/politics/2020/04/17/trumps-false-claim-that-who-said-coronavirus-was-not-communicable/
1209402080273809408,,,,,,FALSE,FALSE,https://maldita.es/malditobulo/2020/03/29/nube-de-maria-video-coronavirus-prediccion/
1207528337180020736,,,,,,FALSE,FALSE,https://hoax-alert.leadstories.com/3471599-fake-news-video-from-china-does-not-show-people-trying-to-escape-coronavirus-quarantine.html
1206404759575506944,,,,,,FALSE,FALSE,https://www.animalpolitico.com/elsabueso/video-de-aeropuerto-saturado-coronavirus/
1200463040224718848,,,,,,TRUE,FALSE,https://factcheck.afp.com/video-has-circulated-online-november-2019-weeks-covid-19-outbreak
1200150134203568128,,,,,,TRUE,FALSE,https://aosfatos.org/noticias/foto-e-video-de-doria-em-aracatuba-sao-anteriores-pandemia-de-covid-19/
1184483676924436480,,,,,,TRUE,partially false,https://www.politifact.com/factchecks/2020/feb/03/facebook-posts/these-plushies-do-not-commemorate-2019-novel-coron/
1175803953205907456,,,,,,FALSE,FALSE,https://teyit.org/kayseri-belediyesinin-coffin-dance-ekibinin-fotografiyla-evdekal-cagrisi-yaptigi-iddiasi/
1172789409478922240,,,,,,FALSE,FALSE,https://factcheck.afp.com/video-has-circulated-reports-about-indian-activist-trupti-desais-arrest-september-2019?fbclid=IwAR3zKVAJedGrbILlyKWvbIGXmJjnD_DACHAMdkkMFt2h4W32i31I10DWfik
1159652159798964224,,,,,,TRUE,FALSE,https://factcheck.afp.com/video-has-circulated-reports-about-people-who-died-during-hajj-pilgrim-saudi-arabias-grand-mosque
1154784135447220224,,,,,,FALSE,FALSE,https://www.malayalam.factcrescendo.com/35-yo-image-shared-with-misleading-context-related-to-corona-virus/
1136880433260457984,,,,,,FALSE,FALSE,https://tfc-taiwan.org.tw/articles/2681
1117789925527773184,,,,,,TRUE,FALSE,https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/photos-show-money-streets-venezuela-2019-not-italy/
1114476524663705600,,,,,,FALSE,FALSE,https://chequeado.com/verificacionfb/es-falso-que-en-italia-lanzaron-billetes-a-la-calle-para-demostrar-que-la-salud-no-se-compra-con-dinero/
1105668048416108544,,,,,,FALSE,FALSE,https://africacheck.org/fbcheck/italians-throwing-away-cash-in-coronavirus-crisis-no-photos-of-old-venezuelan-currency-dumped-by-robbers/
1105422618621067264,,,,,,TRUE,FALSE,https://chequeado.com/verificacionfb/es-falso-que-en-italia-lanzaron-billetes-a-la-calle-para-demostrar-que-la-salud-no-se-compra-con-dinero/
1105393223462207488,,,,,,FALSE,FALSE,https://www.rappler.com/newsbreak/fact-check/256664-photos-thrown-money-italy
1105289297396146176,,,,,,TRUE,FALSE,https://chequeado.com/verificacionfb/es-falso-que-en-italia-lanzaron-billetes-a-la-calle-para-demostrar-que-la-salud-no-se-compra-con-dinero/
1105282184414416896,,,,,,FALSE,FALSE,https://africacheck.org/fbcheck/italians-throwing-away-cash-in-coronavirus-crisis-no-photos-of-old-venezuelan-currency-dumped-by-robbers/
1075785713914929152,,,,,,TRUE,FALSE,https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-non-jean-michel-blanquer-n-a-pas-repousse-les-vacances-d-ete-a-cause-de-la-pandemie_3876945.html
1036991866124861440,,,,,,TRUE,FALSE,https://www.snopes.com/fact-check/secret-terrius-predict-covid19/?collection-id=241219
997447899465297920,,,,,,FALSE,FALSE,https://factcheck.afp.com/hoax-report-circulates-cristiano-ronaldo-will-convert-his-hotels-coronavirus-hospitals
962814691415347200,,,,,,FALSE,FALSE,https://www.politifact.com/factchecks/2020/apr/14/viral-image/isnt-video-gay-party-italy-just-pandemic/
951117592843956224,,,,,,TRUE,partially false,https://factcheck.afp.com/these-photos-have-circulated-online-2015-and-show-empty-shelves-us-supermarkets
900685413416751104,,,,,,TRUE,FALSE,https://factcheck.afp.com/photo-has-circulated-reports-2017-about-rodrigo-duterte-visiting-marawi
900683060915523584,,,,,,TRUE,FALSE,https://factcheck.afp.com/photo-has-circulated-reports-2017-about-rodrigo-duterte-visiting-marawi
899910766064750592,,,,,,TRUE,FALSE,https://www.efe.com/efe/espana/efeverifica/el-bulo-que-llega-de-latinoamerica-no-estado-alarma-permite-intervenir-las-conversaciones-telefonicas/50001435-4204897
756423629563461632,,,,,,TRUE,FALSE,https://www.newschecker.in/article/news-detail/275_14732471
719965429175820288,,,,,,TRUE,FALSE,https://tfc-taiwan.org.tw/articles/3359
580828044027424768,,,,,,FALSE,FALSE,https://efectococuyo.com/cocuyo-chequea/ruby-demestoy-datoscoronavirus/
513491003462795264,,,,,,FALSE,partially false,https://www.rappler.com/newsbreak/fact-check/254265-photos-chinese-eating-wild-animals
481020774195552256,,,,,,TRUE,FALSE,https://aajtak.intoday.in/story/fact-check-coronavirus-lockdown-bollywood-actor-aamir-khan-donate-250-crore-rupees-fake-news-1-1175639.html
398887965302091776,,,,,,TRUE,unproven,https://www.snopes.com/fact-check/trump-say-never-blame-yourself/?collection-id=242252